TStampPC		Brd		TStamp_servEvt		BrdTemp		DetTemp		FPGATemp	HVTemp		Vmon	Imon	HVstatus	BrdStatus
1771537389043	00		1771537388182		35.5		26.9		39.9		32.2		56.996	0.006	1			0x44D			
1771537390044	00		1771537389255		35.5		26.9		39.9		32.2		57.000	0.006	1			0x44D			
1771537391045	00		1771537390329		35.5		26.9		40.2		32.2		57.000	0.006	1			0x44D			
1771537392046	00		1771537391403		35.5		26.9		40.1		32.2		56.996	0.007	1			0x44D			
1771537393047	00		1771537392477		35.5		26.9		40.1		32.2		57.000	0.006	1			0x44D			
1771537394048	00		1771537393550		35.5		26.9		40.1		32.2		57.000	0.006	1			0x44D			
1771537395049	00		1771537394624		36.0		26.9		40.0		32.2		57.000	0.006	1			0x44D			
1771537396050	00		1771537395698		36.0		26.9		40.1		32.3		57.001	0.007	1			0x44D			
1771537397051	00		1771537396771		36.0		26.9		40.1		32.3		57.001	0.005	1			0x44D			
1771537398052	00		1771537397845		36.0		26.9		39.9		32.3		57.001	0.007	1			0x44D			
1771537399053	00		1771537398919		36.0		26.9		40.1		32.3		57.001	0.006	1			0x44D			
1771537400054	00		1771537399993		36.0		26.9		40.1		32.3		56.997	0.006	1			0x44D			
1771537401055	00		1771537399993		36.0		26.9		40.1		32.3		56.997	0.006	1			0x44D			
1771537402056	00		1771537401097		36.0		26.9		40.1		32.3		56.997	0.007	1			0x44D			
1771537403057	00		1771537402140		36.0		26.9		40.1		32.4		57.002	0.006	1			0x44D			
1771537404058	00		1771537403214		36.0		26.9		40.2		32.4		56.998	0.006	1			0x44D			
1771537405059	00		1771537404288		36.0		26.9		40.1		32.4		56.998	0.006	1			0x44D			
1771537406060	00		1771537405361		36.0		26.9		40.0		32.4		57.002	0.005	1			0x44D			
1771537407061	00		1771537406435		36.0		26.9		40.0		32.4		56.998	0.007	1			0x44D			
1771537408062	00		1771537407509		36.0		26.9		40.4		32.4		56.998	0.007	1			0x44D			
1771537409063	00		1771537408583		36.0		26.8		40.2		32.4		56.998	0.006	1			0x44D			
1771537410064	00		1771537409656		36.0		26.8		40.1		32.5		56.999	0.007	1			0x44D			
1771537411065	00		1771537410730		36.0		26.8		40.1		32.5		56.999	0.005	1			0x44D			
1771537412066	00		1771537411804		36.0		26.8		40.2		32.5		56.999	0.006	1			0x44D			
1771537413067	00		1771537412877		36.0		26.8		40.4		32.5		57.003	0.006	1			0x44D			
1771537414068	00		1771537413951		36.0		26.8		40.4		32.5		57.003	0.006	1			0x44D			
1771537415069	00		1771537415025		36.0		26.8		40.5		32.5		57.003	0.006	1			0x44D			
1771537416070	00		1771537415025		36.0		26.8		40.5		32.5		57.003	0.006	1			0x44D			
1771537417071	00		1771537416113		36.0		26.8		40.5		32.5		56.999	0.006	1			0x44D			
1771537418072	00		1771537417172		36.0		26.8		40.2		32.5		57.003	0.006	1			0x44D			
1771537419073	00		1771537418246		36.0		26.8		40.5		32.6		57.000	0.006	1			0x44D			
1771537420074	00		1771537419320		36.0		26.8		40.4		32.6		57.000	0.006	1			0x44D			
1771537421075	00		1771537420394		36.0		26.8		40.5		32.6		57.000	0.006	1			0x44D			
1771537422076	00		1771537421467		36.0		26.8		40.6		32.6		57.000	0.006	1			0x44D			
1771537423077	00		1771537422541		36.0		26.8		40.5		32.6		57.000	0.006	1			0x44D			
1771537424078	00		1771537423615		36.0		26.8		40.4		32.6		57.000	0.006	1			0x44D			
1771537425079	00		1771537424688		36.0		26.8		40.5		32.6		57.000	0.006	1			0x44D			
1771537426080	00		1771537425762		36.0		26.8		40.5		32.8		57.001	0.007	1			0x44D			
1771537427081	00		1771537426836		36.5		26.8		40.5		32.8		57.001	0.005	1			0x44D			
1771537428082	00		1771537427910		36.5		26.8		40.7		32.8		56.998	0.006	1			0x44D			
1771537429083	00		1771537428983		36.5		26.8		40.5		32.8		57.001	0.006	1			0x44D			
1771537430084	00		1771537430057		36.5		26.8		40.5		32.8		57.001	0.007	1			0x44D			
1771537431085	00		1771537430057		36.5		26.8		40.5		32.8		57.001	0.007	1			0x44D			
1771537432086	00		1771537431131		36.5		26.8		40.9		32.8		56.998	0.006	1			0x44D			
1771537433087	00		1771537432205		36.5		26.8		40.7		32.8		57.001	0.006	1			0x44D			
1771537434088	00		1771537433278		36.5		26.8		40.6		32.9		57.002	0.007	1			0x44D			
1771537435089	00		1771537434352		36.5		26.8		40.7		32.9		57.002	0.007	1			0x44D			
1771537436090	00		1771537435426		36.5		26.8		40.6		32.9		57.002	0.007	1			0x44D			
1771537437091	00		1771537436499		36.5		26.8		40.7		32.9		57.002	0.007	1			0x44D			
1771537438092	00		1771537437573		36.5		26.8		40.7		32.9		56.999	0.007	1			0x44D			
1771537439093	00		1771537438647		36.5		26.8		40.7		32.9		56.999	0.006	1			0x44D			
1771537440094	00		1771537439721		36.5		26.8		40.9		32.9		57.002	0.007	1			0x44D			
1771537441095	00		1771537440794		36.5		26.8		40.7		33.0		57.000	0.007	1			0x44D			
1771537442096	00		1771537441868		36.5		26.8		40.9		33.0		56.996	0.005	1			0x44D			
1771537443097	00		1771537442942		36.5		26.8		41.0		33.0		57.000	0.006	1			0x44D			
1771537444098	00		1771537444016		36.5		26.8		40.9		33.0		57.000	0.006	1			0x44D			
1771537445099	00		1771537445089		36.5		26.8		40.9		33.0		57.000	0.007	1			0x44D			
1771537446100	00		1771537445089		36.5		26.8		40.9		33.0		57.000	0.007	1			0x44D			
1771537447101	00		1771537446163		36.5		26.8		40.9		33.0		56.993	0.006	1			0x44D			
1771537448102	00		1771537447237		36.5		26.8		41.0		33.0		57.003	0.006	1			0x44D			
1771537449103	00		1771537448310		36.5		26.8		41.1		33.0		57.003	0.007	1			0x44D			
1771537450104	00		1771537449384		36.5		26.8		40.9		33.1		57.004	0.006	1			0x44D			
1771537451105	00		1771537450458		36.5		26.8		41.0		33.1		57.001	0.006	1			0x44D			
1771537452106	00		1771537451532		36.5		26.8		41.0		33.1		56.997	0.006	1			0x44D			
1771537453107	00		1771537452605		36.5		26.8		41.1		33.1		57.001	0.006	1			0x44D			
1771537454108	00		1771537453679		36.5		26.8		41.1		33.1		56.997	0.006	1			0x44D			
1771537455109	00		1771537454753		36.5		26.8		41.1		33.1		57.004	0.006	1			0x44D			
1771537456110	00		1771537455827		36.5		26.7		40.9		33.1		57.001	0.006	1			0x44D			
1771537457111	00		1771537456900		36.5		26.8		41.0		33.2		57.002	0.006	1			0x44D			
1771537458112	00		1771537457974		36.5		26.7		41.1		33.2		56.998	0.007	1			0x44D			
1771537459113	00		1771537459048		36.5		26.7		41.1		33.2		56.998	0.006	1			0x44D			
1771537460114	00		1771537459048		36.5		26.7		41.1		33.2		56.998	0.006	1			0x44D			
1771537461115	00		1771537460158		36.5		26.7		41.2		33.2		56.998	0.007	1			0x44D			
1771537462116	00		1771537461195		37.0		26.7		40.9		33.2		56.998	0.006	1			0x44D			
1771537463117	00		1771537462269		37.0		26.7		41.0		33.2		57.002	0.006	1			0x44D			
1771537464118	00		1771537463343		37.0		26.7		40.9		33.2		57.002	0.006	1			0x44D			
1771537465119	00		1771537464416		37.0		26.7		41.1		33.2		56.998	0.006	1			0x44D			
1771537466120	00		1771537465490		37.0		26.7		41.2		33.3		57.003	0.006	1			0x44D			
1771537467121	00		1771537466564		37.0		26.7		41.2		33.3		56.999	0.006	1			0x44D			
1771537468122	00		1771537467638		37.0		26.7		41.2		33.3		57.003	0.005	1			0x44D			
1771537469123	00		1771537468711		37.0		26.7		41.0		33.3		57.003	0.005	1			0x44D			
1771537470124	00		1771537469785		37.0		26.7		41.2		33.3		57.003	0.006	1			0x44D			
1771537471125	00		1771537470859		37.0		26.7		41.2		33.3		56.996	0.005	1			0x44D			
1771537472126	00		1771537471933		37.0		26.7		41.1		33.3		56.999	0.006	1			0x44D			
1771537473127	00		1771537473006		37.0		26.7		41.0		33.4		57.000	0.006	1			0x44D			
1771537474128	00		1771537474080		37.0		26.7		41.2		33.4		56.997	0.005	1			0x44D			
1771537475129	00		1771537474080		37.0		26.7		41.2		33.4		56.997	0.005	1			0x44D			
1771537476130	00		1771537475171		37.0		26.7		41.2		33.4		57.000	0.007	1			0x44D			
1771537477131	00		1771537476227		37.0		26.7		41.2		33.4		57.000	0.006	1			0x44D			
1771537478132	00		1771537477301		37.0		26.7		41.1		33.4		56.997	0.006	1			0x44D			
1771537479133	00		1771537478375		37.0		26.7		41.1		33.4		57.000	0.006	1			0x44D			
1771537480134	00		1771537479449		37.0		26.7		41.2		33.4		57.000	0.006	1			0x44D			
1771537481135	00		1771537480522		37.0		26.7		41.2		33.4		56.997	0.006	1			0x44D			
1771537482136	00		1771537481596		37.0		26.7		41.1		33.5		56.998	0.007	1			0x44D			
1771537483137	00		1771537482670		37.0		26.7		41.2		33.5		57.001	0.006	1			0x44D			
1771537484138	00		1771537483744		37.0		26.7		41.1		33.5		57.001	0.006	1			0x44D			
1771537485139	00		1771537484817		37.0		26.7		41.3		33.5		56.998	0.006	1			0x44D			
1771537486140	00		1771537485891		37.0		26.7		41.2		33.5		57.001	0.007	1			0x44D			
1771537487141	00		1771537486965		37.0		26.7		41.3		33.5		56.998	0.007	1			0x44D			
1771537488142	00		1771537488038		37.0		26.7		41.3		33.5		57.001	0.006	1			0x44D			
1771537489143	00		1771537489112		37.0		26.7		41.2		33.5		56.998	0.006	1			0x44D			
1771537490144	00		1771537489112		37.0		26.7		41.2		33.5		56.998	0.006	1			0x44D			
1771537491145	00		1771537490187		37.0		26.7		41.3		33.6		56.999	0.007	1			0x44D			
1771537492146	00		1771537491260		37.0		26.7		41.3		33.6		56.999	0.005	1			0x44D			
1771537493147	00		1771537492333		37.0		26.7		41.3		33.6		56.999	0.006	1			0x44D			
1771537494148	00		1771537493407		37.0		26.7		41.5		33.6		56.999	0.006	1			0x44D			
1771537495149	00		1771537494481		37.0		26.7		41.3		33.6		56.995	0.006	1			0x44D			
1771537496150	00		1771537495554		37.0		26.7		41.3		33.6		57.006	0.006	1			0x44D			
1771537497151	00		1771537496628		37.0		26.7		41.5		33.6		57.002	0.006	1			0x44D			
1771537498152	00		1771537497702		37.0		26.7		41.6		33.6		57.002	0.006	1			0x44D			
1771537499153	00		1771537498776		37.5		26.7		41.5		33.7		57.000	0.007	1			0x44D			
1771537500154	00		1771537499849		37.5		26.7		41.3		33.7		57.000	0.006	1			0x44D			
1771537501155	00		1771537500923		37.5		26.7		41.3		33.7		57.000	0.005	1			0x44D			
1771537502156	00		1771537501997		37.5		26.7		41.5		33.7		57.000	0.005	1			0x44D			
1771537503157	00		1771537503071		37.5		26.7		41.5		33.7		56.996	0.005	1			0x44D			
1771537504158	00		1771537504144		37.5		26.7		41.6		33.7		57.000	0.006	1			0x44D			
1771537505159	00		1771537504144		37.5		26.7		41.6		33.7		57.000	0.006	1			0x44D			
1771537506160	00		1771537505218		37.5		26.7		41.5		33.7		57.000	0.007	1			0x44D			
1771537507161	00		1771537506292		37.5		26.7		41.5		33.7		57.000	0.006	1			0x44D			
1771537508162	00		1771537507366		37.5		26.7		41.5		33.8		57.001	0.005	1			0x44D			
1771537509163	00		1771537508439		37.5		26.7		41.5		33.8		57.001	0.007	1			0x44D			
1771537510164	00		1771537509513		37.5		26.7		41.6		33.8		57.001	0.006	1			0x44D			
1771537511165	00		1771537510587		37.5		26.7		41.7		33.8		57.001	0.006	1			0x44D			
1771537512166	00		1771537511660		37.5		26.7		41.7		33.8		56.997	0.006	1			0x44D			
1771537513167	00		1771537512734		37.5		26.6		41.6		33.8		56.997	0.005	1			0x44D			
1771537514168	00		1771537513808		37.5		26.6		41.6		33.8		57.001	0.006	1			0x44D			
1771537515169	00		1771537514882		37.5		26.6		41.8		33.8		56.997	0.006	1			0x44D			
1771537516170	00		1771537515955		37.5		26.6		41.6		33.8		56.997	0.006	1			0x44D			
1771537517171	00		1771537517029		37.5		26.6		41.6		34.0		57.002	0.007	1			0x44D			
1771537518172	00		1771537518103		37.5		26.6		41.7		34.0		57.002	0.006	1			0x44D			
1771537519173	00		1771537518103		37.5		26.6		41.7		34.0		57.002	0.006	1			0x44D			
1771537520174	00		1771537519215		37.5		26.6		41.6		34.0		57.002	0.006	1			0x44D			
1771537521175	00		1771537520250		37.5		26.6		41.8		34.0		57.002	0.007	1			0x44D			
1771537522176	00		1771537521324		37.5		26.6		42.0		34.0		57.002	0.007	1			0x44D			
1771537523177	00		1771537522398		37.5		26.6		42.0		34.0		56.998	0.006	1			0x44D			
1771537524178	00		1771537523471		37.5		26.6		41.7		34.0		56.998	0.007	1			0x44D			
1771537525179	00		1771537524545		37.5		26.6		42.0		34.0		56.998	0.007	1			0x44D			
1771537526180	00		1771537525619		37.5		26.6		41.7		34.1		57.003	0.007	1			0x44D			
1771537527181	00		1771537526693		37.5		26.6		41.7		34.1		56.999	0.006	1			0x44D			
1771537528182	00		1771537527766		37.5		26.6		41.8		34.1		56.999	0.007	1			0x44D			
1771537529183	00		1771537528840		37.5		26.6		41.8		34.1		57.003	0.006	1			0x44D			
1771537530184	00		1771537529914		37.5		26.6		42.0		34.1		57.003	0.006	1			0x44D			
1771537531185	00		1771537530988		37.5		26.6		42.0		34.1		56.999	0.006	1			0x44D			
1771537532186	00		1771537532061		37.5		26.6		41.8		34.1		56.999	0.007	1			0x44D			
1771537533187	00		1771537533135		37.5		26.6		42.1		34.1		56.999	0.006	1			0x44D			
1771537534188	00		1771537533135		37.5		26.6		42.1		34.1		56.999	0.006	1			0x44D			
1771537535189	00		1771537534231		37.5		26.6		42.0		34.2		57.000	0.007	1			0x44D			
1771537536190	00		1771537535282		37.5		26.6		42.0		34.2		57.000	0.007	1			0x44D			
1771537537191	00		1771537536356		37.5		26.6		42.0		34.2		57.000	0.007	1			0x44D			
1771537538192	00		1771537537430		38.0		26.6		42.1		34.2		57.000	0.007	1			0x44D			
1771537539193	00		1771537538504		38.0		26.6		42.0		34.2		57.000	0.007	1			0x44D			
1771537540194	00		1771537539577		38.0		26.6		42.1		34.2		56.997	0.007	1			0x44D			
